"","gene","GO_ID","adj.pval.Origin","adj.pval.Treatment","adj.pval.LifeStage","adj.pval.Origin_x_Treatment","adj.pval.Origin_x_LifeStage","adj.pval.Treatment_x_LifeStage","adj.pval.Origin_x_Treatment_x_LifeStage","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect","direction"
"69","Pastreoides14575","GO:0006325",0.00359811741414813,0.16004462316415,0.543525554551439,0.791463283780351,0.954870906135944,0.9216248641296,0.36203841586275,0.011793704588106,0.998399508068166,5,9,"chromatin organization","BP","cell organization and biogenesis","P","Rim"
"70","Pastreoides15147","GO:0006325",6.67636579322673e-05,0.0672707174294939,0.0918197640244746,0.553883600353001,0.659832444894455,0.888898562308522,0.947676918311879,0.011793704588106,0.998399508068166,5,9,"chromatin organization","BP","cell organization and biogenesis","P","Patch"
"71","Pastreoides15283","GO:0035222",4.43393426944403e-06,0.325385123098289,0.0822949334892791,0.00392190293172093,0.921159810656237,0.200562020720503,1,0.0470210079484519,0.991870078841401,4,8,"wing disc pattern formation","BP","developmental processes","P","Patch"
"72","Pastreoides15601","GO:0030162",0,6.91619267214155e-56,0.866442979387116,5.54225793957715e-172,0.000444318875062636,0.779819294810324,0.973223460339163,0.0231178124421521,0.997145622422446,4,7,"regulation of proteolysis","BP","protein metabolism","P","Patch"
"73","Pastreoides15601","GO:0022603",0,6.91619267214155e-56,0.866442979387116,5.54225793957715e-172,0.000444318875062636,0.779819294810324,0.973223460339163,0.038363797664728,0.991550058100876,5,12,"regulation of anatomical structure morphogenesis","BP","other biological processes","P","Patch"
"74","Pastreoides15601","GO:0010506",0,6.91619267214155e-56,0.866442979387116,5.54225793957715e-172,0.000444318875062636,0.779819294810324,0.973223460339163,0.0386085820248475,0.99178727332839,5,11,"regulation of autophagy","BP","other metabolic processes","P","Patch"
"75","Pastreoides16185","GO:0006260",1.88606191199772e-41,8.20475754774998e-07,1.40848840725658e-23,1.47249191172668e-09,0.308545845752441,0.986430139080427,0.689920643569139,9.01546050181743e-06,0.999998506238005,15,31,"DNA replication","BP","DNA metabolism","P","Patch"
"76","Pastreoides16185","GO:0044260",1.88606191199772e-41,8.20475754774998e-07,1.40848840725658e-23,1.47249191172668e-09,0.308545845752441,0.986430139080427,0.689920643569139,0.000789499532615432,0.999887185725193,8,16,"cellular macromolecule metabolic process","BP","other metabolic processes","P","Patch"
"77","Pastreoides16185","GO:0006260",1.88606191199772e-41,8.20475754774998e-07,1.40848840725658e-23,1.47249191172668e-09,0.308545845752441,0.986430139080427,0.689920643569139,9.01546050181743e-06,0.999998506238005,15,31,"DNA replication","BP","DNA metabolism","P","Patch"
"78","Pastreoides16185","GO:0006260",1.88606191199772e-41,8.20475754774998e-07,1.40848840725658e-23,1.47249191172668e-09,0.308545845752441,0.986430139080427,0.689920643569139,9.01546050181743e-06,0.999998506238005,15,31,"DNA replication","BP","DNA metabolism","P","Patch"
"79","Pastreoides16185","GO:0044260",1.88606191199772e-41,8.20475754774998e-07,1.40848840725658e-23,1.47249191172668e-09,0.308545845752441,0.986430139080427,0.689920643569139,0.000789499532615432,0.999887185725193,8,16,"cellular macromolecule metabolic process","BP","other metabolic processes","P","Patch"
"80","Pastreoides17076","GO:0022603",3.4886227419674e-135,0.00341634181870843,0.0732570995341188,4.67163601442953e-06,0.981156629654763,0.151121209649196,0.253891188559853,0.038363797664728,0.991550058100876,5,12,"regulation of anatomical structure morphogenesis","BP","other biological processes","P","Patch"
"81","Pastreoides17880","GO:0006260",1.57539381075176e-14,1.27053455094494e-37,5.03042811955832e-10,0.0018358384298694,0.055294035987902,0.334646845455828,0.0253228218288884,9.01546050181743e-06,0.999998506238005,15,31,"DNA replication","BP","DNA metabolism","P","Patch"
"82","Pastreoides17880","GO:0006260",1.57539381075176e-14,1.27053455094494e-37,5.03042811955832e-10,0.0018358384298694,0.055294035987902,0.334646845455828,0.0253228218288884,9.01546050181743e-06,0.999998506238005,15,31,"DNA replication","BP","DNA metabolism","P","Patch"
"83","Pastreoides19787","GO:0016579",6.41307727300737e-06,0.0143325173843909,0.225008781227201,0.798356364296479,0.310492718327388,0.843805625798126,0.996827501289824,0.0269989001677574,0.996491481990181,4,7,"protein deubiquitination","BP","protein metabolism","P","Patch"
"84","Pastreoides19787","GO:0016579",6.41307727300737e-06,0.0143325173843909,0.225008781227201,0.798356364296479,0.310492718327388,0.843805625798126,0.996827501289824,0.0269989001677574,0.996491481990181,4,7,"protein deubiquitination","BP","protein metabolism","P","Patch"
"85","Pastreoides19904","GO:0046856",0.0361978767469922,0.449398337005976,0.875870232888955,0.589948646028381,0.850301993596872,0.433247101636889,1,0.0245892057953589,1,2,2,"phosphatidylinositol dephosphorylation","BP","other metabolic processes","P","Patch"
"86","Pastreoides19904","GO:0046856",0.0361978767469922,0.449398337005976,0.875870232888955,0.589948646028381,0.850301993596872,0.433247101636889,1,0.0245892057953589,1,2,2,"phosphatidylinositol dephosphorylation","BP","other metabolic processes","P","Patch"
"87","Pastreoides19926","GO:0009263",0.00117945943939779,0.581888118505985,0.214121049160755,0.131738197212093,0.447219410629223,0.0551586729620451,0.547862882130571,0.0152666940043798,0.998174007808416,4,8,"deoxyribonucleotide biosynthetic process","BP","other metabolic processes","P","Patch"
"88","Pastreoides19926","GO:0009263",0.00117945943939779,0.581888118505985,0.214121049160755,0.131738197212093,0.447219410629223,0.0551586729620451,0.547862882130571,0.0152666940043798,0.998174007808416,4,8,"deoxyribonucleotide biosynthetic process","BP","other metabolic processes","P","Patch"
"89","Pastreoides20913","GO:0006313",5.67546011345723e-108,7.26959621012443e-27,0.525826600735918,5.2431308595295e-12,0.838893729185719,0.112964530481673,0.981826412706755,0.0235655859815002,1,2,2,"transposition, DNA-mediated","BP","DNA metabolism","P","Rim"
"90","Pastreoides21032","GO:0006260",3.79124203837066e-06,0.000471039439744305,0.00194061680488058,0.604064632224569,0.700901791993267,0.360496193536816,0.853959177484717,9.01546050181743e-06,0.999998506238005,15,31,"DNA replication","BP","DNA metabolism","P","Rim"
"91","Pastreoides21032","GO:0006260",3.79124203837066e-06,0.000471039439744305,0.00194061680488058,0.604064632224569,0.700901791993267,0.360496193536816,0.853959177484717,9.01546050181743e-06,0.999998506238005,15,31,"DNA replication","BP","DNA metabolism","P","Rim"
"92","Pastreoides21032","GO:0006260",3.79124203837066e-06,0.000471039439744305,0.00194061680488058,0.604064632224569,0.700901791993267,0.360496193536816,0.853959177484717,9.01546050181743e-06,0.999998506238005,15,31,"DNA replication","BP","DNA metabolism","P","Rim"
"93","Pastreoides21221","GO:0006406",2.03349837686767e-08,0.827132410557726,0.918979505547081,0.758182357301512,0.847091212095646,0.605095719769368,0.336049535822945,0.036027355778174,1,2,2,"mRNA export from nucleus","BP","transport","P","Patch"
"94","Pastreoides21571","GO:0044260",0.0345841803997284,0.013715144156792,0.395958533772753,0.877118674410569,0.762480531735189,0.934293314106891,0.832490972100582,0.000789499532615432,0.999887185725193,8,16,"cellular macromolecule metabolic process","BP","other metabolic processes","P","Patch"
"95","Pastreoides21571","GO:0006260",0.0345841803997284,0.013715144156792,0.395958533772753,0.877118674410569,0.762480531735189,0.934293314106891,0.832490972100582,9.01546050181743e-06,0.999998506238005,15,31,"DNA replication","BP","DNA metabolism","P","Patch"
"96","Pastreoides21571","GO:0006260",0.0345841803997284,0.013715144156792,0.395958533772753,0.877118674410569,0.762480531735189,0.934293314106891,0.832490972100582,9.01546050181743e-06,0.999998506238005,15,31,"DNA replication","BP","DNA metabolism","P","Patch"
"97","Pastreoides21571","GO:0044260",0.0345841803997284,0.013715144156792,0.395958533772753,0.877118674410569,0.762480531735189,0.934293314106891,0.832490972100582,0.000789499532615432,0.999887185725193,8,16,"cellular macromolecule metabolic process","BP","other metabolic processes","P","Patch"
"98","Pastreoides21571","GO:0006260",0.0345841803997284,0.013715144156792,0.395958533772753,0.877118674410569,0.762480531735189,0.934293314106891,0.832490972100582,9.01546050181743e-06,0.999998506238005,15,31,"DNA replication","BP","DNA metabolism","P","Patch"
"99","Pastreoides22094","GO:0006886",2.78596186778561e-05,0.134712051484464,0.859428198951194,0.683177361297319,0.803683897750212,0.360496193536816,0.632505894684783,0.00209811142595724,0.999400759579129,13,35,"intracellular protein transport","BP","transport","P","Patch"
"100","Pastreoides23629","GO:0006313",0.0272211667543431,0.866258185537937,0.6944502182181,0.938041289953168,0.890913737397192,0.719660825233987,0.552096811740819,0.0235655859815002,1,2,2,"transposition, DNA-mediated","BP","DNA metabolism","P","Patch"
"101","Pastreoides24029","GO:0031087",0.00542599928707738,0.959830547079197,0.158822406760246,0.340440972885664,0.944537990507438,0.125686794617814,0.860783438647115,0.0297673120529043,1,2,2,"deadenylation-independent decapping of nuclear-transcribed mRNA","BP","RNA metabolism","P","Rim"
"102","Pastreoides24898","GO:0006260",4.72153615876472e-43,0.848743853266305,0.921286593509699,2.89854873266657e-15,0.893298141189753,0.485346672890168,0.577233256161541,9.01546050181743e-06,0.999998506238005,15,31,"DNA replication","BP","DNA metabolism","P","Patch"
"103","Pastreoides25795","GO:0016579",0.000133432552010276,0.599675074877418,0.871779320333535,0.477524413526854,0.61228632226003,0.986657579361762,0.739617030571128,0.0269989001677574,0.996491481990181,4,7,"protein deubiquitination","BP","protein metabolism","P","Patch"
"104","Pastreoides26319","GO:0015031",0.00136009628978069,0.424763589585146,0.791627607346786,0.0114724432241825,0.428409340269465,0.960488970220228,0.822829036839598,0.0110175348442568,0.997621369186916,7,16,"protein transport","BP","transport","P","Rim"
"105","Pastreoides27332","GO:0006886",0.0160997818078458,0.646579130037351,0.795269907167677,8.79336905083263e-10,0.452101740575063,0.991822100019792,1,0.00209811142595724,0.999400759579129,13,35,"intracellular protein transport","BP","transport","P","Patch"
"106","Pastreoides27332","GO:0006886",0.0160997818078458,0.646579130037351,0.795269907167677,8.79336905083263e-10,0.452101740575063,0.991822100019792,1,0.00209811142595724,0.999400759579129,13,35,"intracellular protein transport","BP","transport","P","Patch"
